id,question_type_id,admin_id,enterprise_id,short_name,question,points,created_at,updated_at,question_category_id,level,instructions,code
1118,2,1,,FSP_8,"<p>La &amp;space es una herramienta poderosa capaz de realizar tareas a través de &amp;space introducidos mediante el teclado; mismos que, a través de &amp;space específicas, pueden cambiar su comportamiento. Algunos de estos necesitan de &amp;space para realizar la tarea correctamente.</p>",5.0,2021-08-28 00:04:13,2021-08-28 00:04:13,86,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,TFSA_0610
1119,4,1,,FSP_9,"<p>Si se desea moverse del directorio actual al Escritorio utilizando la terminal, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>/home/usuario/Escritorio</code></p>",5.0,2021-08-28 00:04:13,2021-08-28 00:04:13,87,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,TFSA_0650
1120,2,1,,FSP_10,"<p>Para &amp;space a través de la terminal en una distribución Linux, se utilizan los comandos <strong>cd</strong>, <strong>ls</strong>, <strong>pwd</strong>, entre otros; mientras que para &amp;space se utilizan los comandos <strong>cp</strong>, <strong>mv</strong>, <strong>rm</strong>, <strong>mdir</strong>; para &amp;space se utilizan los comandos <strong>find</strong> y <strong>locate</strong>.</p>",5.0,2021-08-28 00:04:13,2021-08-28 00:04:13,87,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,TFSA_0660
1121,1,1,,FSP_11,<p>La <strong>única</strong> manera de gestionar y actualizar los paquetes de cualquier Distribución Linux es a través de la terminal de comandos.</p>,5.0,2021-08-28 00:04:13,2021-08-28 00:04:13,88,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSA_0710
1122,1,1,,FSP_12,"<p>Para poder utilizar comandos de administración en la terminal, es necesario utilizar el comando <code>sudo</code>.</p>",5.0,2021-08-28 00:04:13,2021-08-28 00:04:13,89,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSA_0720
1123,3,1,,FSP_13,"<p>&amp;space Se escriben comandos en la última línea al final de la pantalla en la terminal.</p><br><p>&amp;space Es el modo en el que se encuentra el editor cada vez que se inicia desde la terminal. Mediante el teclado se puede mover el cursor, ejecutar comandos de edición de texto, salir de <em>VI</em>, guardar cambios, etc.</p><br><p>&amp;space Este es el modo que se usa para insertar el texto. Existen varios comandos que se pueden utilizar en la terminal para ingresar a este modo.</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,90,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSA_0810
1124,4,1,,FSP_14,"<p>Si se desean actualizar, a través de la terminal, los paquetes instalados en la distribución de Ubuntu, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>apt-get upgrade</code>.</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,89,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,TFSA_0910
1125,5,1,,FSP_15,"<p>Al momento de trabajar en la terminal de un sistema Linux, hay comandos que pueden ser ejecutados por cualquier usuario y algunos otros que necesitan permisos de administrador. De la siguiente lista, seleccione dos de los comandos que necesitan permisos de administrador.</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,89,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,TFSA_0920
1126,2,1,,FSP_16,"<p>Los colores &amp;space son aquellos que se forman a partir del círculo cromático, mientras que los colores &amp;space son aquellos que se encuentran en una posición opuesta dentro del círculo cromático.</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,91,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,TFSB_0110
1127,3,1,,FSP_17,"<p><img src=""URL_SERVER/MEDIA_ZIP/FED_2_1.jpg"" alt=""alt text"" title=""Imagen 1"" /></p>
<p>Respuesta: &amp;space</p><br><p><img src=""URL_SERVER/MEDIA_ZIP/FED_2_2.jpg"" alt=""alt text"" title=""Imagen 2"" /></p>
<p>Respuesta: &amp;space</p><br><p><img src=""URL_SERVER/MEDIA_ZIP/FED_2_3.jpg"" alt=""alt text"" title=""Imagen 3"" /></p>
<p>Respuesta: &amp;space</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,92,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSB_0210
1128,2,1,,FSP_18,"<p>Cuando se está realizando la edición de un videoclip digital, hay que tener en cuenta que en el editor de vídeo, las &amp;space están comúnmente reservadas para los elementos de audio digital, como efectos de sonido, voz narrativa y música de fondo; al mismo tiempo, las &amp;space están reservadas para elementos visuales, como logos, textos, clips de video e imágenes.</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,93,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,TFSB_0310
1129,3,1,,FSP_19,"<p>&amp;space Se busca atraer gradualmente la atención del espectador debido a la incógnita del objetivo del vídeo.</p><br><p>&amp;space Se busca mantener la atención del espectador a través de la provocación de altibajos en la emoción por parte de este último.</p><br><p>&amp;space Se busca llevar la emoción del espectador al máximo, dejando una alta impresión en este al cumplir con las expectativas del vídeo.</p>",5.0,2021-08-28 00:04:14,2021-08-28 00:04:14,94,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSB_0410
1130,1,1,,FSP_20,"<p><em>HTML</em> es un lenguaje de marcado que se utiliza para el desarrollo de páginas de Internet, incluye el diseño e indica como va ordenado el contenido de dichas páginas.</p>",5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,95,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSB_0510
1131,2,1,,FSP_21,"<p>Dentro de un documento de tipo <em>HTML</em>, la etiqueta &amp;space le indica al navegador el tipo de documento; la etiqueta &amp;space representa el contenido dentro del encabezado de la página web; y en la etiqueta &amp;space se encuentran contenidos los recursos que dan cuerpo a la página web.</p>",5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,95,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,TFSB_0520
1132,4,1,,FSP_22,"<pre><code class=""language-html""> &lt;html&gt;
  &lt;head&gt;
  &lt;title&gt;Mi primera página web&lt;/title&gt;
  &lt;/head&gt;
  &lt;body class=""body-adjust""&gt;
  &lt;p style=""center""&gt;¡Bienvenido a mi primera página web!&lt;/p&gt;</code></pre>
<p>&amp;space</p>
<pre><code class=""language-html""> &lt;/html&gt;</code></pre>",5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,96,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,TFSB_0610
1133,1,1,,FSP_23,"<p>El <em>CSS</em> define la apariencia de un documento web. Así, a los elementos de la página web creados con <em>HTML</em> se les dará la apariencia que se desee utilizando <em>CSS</em>: colores, espacios entre elementos, tipos de letra, entre otros. De esta manera se mantienen completamente unidos la estructura y presentación del documento.</p>",5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,97,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSB_0710
1134,3,1,,FSP_24,<p>&amp;space Selecciona todos los elementos que tienen el atributo de <code>class</code> especificado.</p><br><p>&amp;space Selecciona elementos basándose en el valor de un determinado atributo: <code>[attr = value]</code>.</p><br><p>&amp;space Selecciona utilizando el combinador +. Esto quiere decir que el segundo elemento sigue directamente al primero y ambos comparten el mismo elemento superior: <em>A</em> + <em>B</em>.</p>,5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,98,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSB_0810
1135,4,1,,FSP_25,"<pre><code class=""language-css""> body {
  background-color: &amp;space ; &lt;!--color rojo--&gt;
 }

 h1 {
  color: maroon;
  margin-left: 40px;
 } </code></pre>",5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,99,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,TFSB_0910
1136,4,1,,FSP_26,"<p>&amp;space <code>nombre</code>;</p>
<pre><code class=""language-javascript"">nombre = prompt(""Escribe tu nombre"",""NOMBRE"");
alert(""Hola, "" + nom + "". Mucho gusto"");</code></pre>",5.0,2021-08-28 00:04:15,2021-08-28 00:04:15,4,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,TFSC_0110
1137,5,1,,FSP_27,"<p>En el lenguaje de <em>JavaScript</em> hay varias restricciones para nombrar variables. De las siguientes opciones, selecciona dos variables válidas para este lenguaje.</p>",5.0,2021-08-28 00:04:16,2021-08-28 00:04:16,4,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,TFSC_0120
1138,1,1,,FSP_28,"<p>Se crea una variable llamada <code>car1</code> y se le asigna el valor <strong>Hola!!!</strong>.<br />
Dado lo anterior, si se utiliza la instrucción <code>alert(car_1)</code>; se imprimirá una alerta en pantalla con el mensaje: <strong>Hola!!!</strong></p>",5.0,2021-08-28 00:04:16,2021-08-28 00:04:16,4,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSC_0140
1139,1,1,,FSP_29,"<p>Las siguientes instrucciones arrojan un resultado de False:</p>
<pre><code class=""language-javascript"">var dos = 2;
var tres = 3;

console.log(dos==tres);</code></pre>",5.0,2021-08-28 00:04:16,2021-08-28 00:04:16,65,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSC_0210
1140,3,1,,FSP_30,"<pre><code class=""language-javascript"">var tabla = [25,35,12,34];</code></pre>
<p>Respuesta: &amp;space</p><br><pre><code class=""language-javascript"">var numeros = [65, 44, 12, 4];
numeros.forEach(miFuncion);

function miFuncion(item) {
    sum += item;
    document.getElementById(""demo"").innerHTML = sum;
}</code></pre>
<p>Respuesta: &amp;space</p><br><pre><code class=""language-javascript"">var matriz = new Array();
matriz[0] = new Array(1,2,3,4,5);
matriz[1] = new Array(6,7,8,9,0);</code></pre>
<p>Respuesta: &amp;space</p>",5.0,2021-08-28 00:04:16,2021-08-28 00:04:16,100,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSC_0310
1141,3,1,,FSP_31,"<p>&amp;space <code>(llueve){</code></p>
<pre><code class=""language-javascript"">
    alert(""Cae agua"");
}</code></pre><br><pre><code class=""language-javascript"">var x; </code></pre>
<p>&amp;space <code>(x = 0;x &lt;= 10;x++) {</code></p>
<pre><code class=""language-javascript"">    document.write(x)
    document.write(""&lt;br&gt;"") 
}</code></pre><br><pre><code class=""language-javascript"">var x;</code></pre>
<p>&amp;space <code>(x &lt;= 5) {</code></p>
<pre><code class=""language-javascript"">    document.write(x)
    document.write(""&lt;br&gt;"") 
}</code></pre><br><pre><code class=""language-javascript"">//Función que suma 10 a un número</code></pre>
<p>&amp;space <code>(num) {</code></p>
<pre><code class=""language-javascript"">    resultado = num + 10;
    alert(""El resultado es "" + resultado);
}

suma10(5)</code></pre>",5.0,2021-08-28 00:04:17,2021-08-28 00:04:17,8,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSC_0610
1142,3,1,,FSP_32,"<p>&amp;space La alteración de la actitud de un individuo, misma que pasa de ser positiva a negativa y viceversa.</p><br><p>&amp;space Una evaluación realizada por un individuo dirigida hacia algo, ya sea positiva o negativa.</p><br><p>&amp;space Es una de las formas de obtener una modificación sobre la manera de pensar o percibir que tiene una persona sobre algo en concreto.</p>",5.0,2021-08-28 00:04:17,2021-08-28 00:04:17,101,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSC_0810
1143,2,1,,FSP_33,"<p>Para lograr que una persona sea persuadida, es necesario tener en cuenta el esfuerzo cognitivo que esta pondrá para lograr resistirse al cambio de actitud, con base en dicho cambio, se sigue una de dos rutas. Cuando el esfuerzo cognitivo es alto, se debe seguir la ruta &amp;space. En cambio, cuando el esfuerzo cognitivo es bajo se debe seguir la ruta &amp;space.</p>",5.0,2021-08-28 00:04:17,2021-08-28 00:04:17,102,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,TFSC_0910
1144,3,1,,FSP_34,<p>&amp;space Tratar de congeniar con los individuos con base en los rasgos y cualidades que configuran su manera de ser y comportarse.</p><br><p>&amp;space Tratar de congeniar con los individuos con base en el conjunto de bienes materiales y espirituales del grupo social al que pertenecen.</p><br><p>&amp;space Tratar de congeniar con los individuos tomando en cuenta la posición social que este ocupa dentro de la sociedad.</p>,5.0,2021-08-28 00:04:18,2021-08-28 00:04:18,103,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,TFSD_0110
1145,5,1,,FSP_35,"<p>Cuando es momento de persuadir a un individuo, es muy común que se haga utilizando dos enfoques. El primero es un enfoque basado en el intelecto, el cual ofrece información y datos que permiten argumentar con base en hechos. El segundo implica una alteración del ánimo producido por un hecho, idea, recuerdo, etc. Ambos buscan persuadir al individuo pero con distintas aproximaciones. ¿Cuáles son estos dos enfoques?</p>",5.0,2021-08-28 00:04:18,2021-08-28 00:04:18,104,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,TFSD_0210
1146,1,1,,FSP_36,"<p>Es posible persuadir a una persona sin tener un mensaje en concreto para realizarlo; esto gracias a la mera exposición, ya que a las personas les suelen agradar más las cosas cuanto más tiempo se encuentran expuestas a ellas.</p>",5.0,2021-08-28 00:04:18,2021-08-28 00:04:18,105,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSD_0310
1147,1,1,,FSP_37,"<p>Se crea una variable llamada var1 y se le asigna el valor: <strong>Hola!!!</strong>. Dado lo anterior, si se utiliza el comando <code>print(var_1)</code> se imprimirá en pantalla: <strong>Hola!!!</strong></p>",5.0,2021-08-28 00:04:18,2021-08-28 00:04:18,106,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSD_0410
1148,4,1,,FSP_38,"<p>&amp;space = <code>""Hola!!!""</code></p>
<pre><code class=""language-python"">print(""saludos = "" + str(saludos))</code></pre>",5.0,2021-08-28 00:04:18,2021-08-28 00:04:18,107,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,TFSD_0420
1149,1,1,,FSP_39,"<p>Las siguientes instrucciones arrojan un resultado de False:</p>
<pre><code class=""language-python"">dos = 2
tres = 3

es_igual = two == three

print(es_igual)</code></pre>",5.0,2021-08-28 00:04:19,2021-08-28 00:04:19,108,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,TFSD_0510
1150,3,1,,FSP_40,"<pre><code class=""language-python"">cuadrados = [1, 4, 9, 16, 25, 36, 49, 64, 82, 100]</code></pre>
<p>Respuesta: &amp;space </p><br><pre><code class=""language-python"">abecedario = ('a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q', 'r', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z')</code></pre>
<p>Respuesta: &amp;space </p><br><pre><code class=""language-python"">directorio = {""Jacinto"": 123, ""Jesus"": 234, ""Jonás"": 345}</code></pre>
<p>Respuesta: &amp;space </p>",5.0,2021-08-28 00:04:19,2021-08-28 00:04:19,109,0,"<p>Dada la siguiente ecuación, relaciona las siguientes opciones de acuerdo a la correspondencia del concepto con su significado.</p>",TFSD_0610
1151,3,1,,FSP_41,"<p>&amp;space <code>nombre == ""Jacitno"" or edad == 16:</code></p>
<pre><code class=""language-python"">    print(""El nombre es Jacinto"")
    print(""Jacinto tiene 16 años de edad"")</code></pre><br><p>&amp;space <code>x in range(10):</code></p>
<pre><code class=""language-python"">    print(x)</code></pre><br><p>&amp;space <code>x &lt;= 10:</code></p>
<pre><code class=""language-python"">    print(x)
    x += 1</code></pre>",5.0,2021-08-28 00:04:20,2021-08-28 00:04:20,110,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su función en el código fuente.</p>,TFSD_0710
1152,4,1,,FSP_42,"<p>&amp;space <code>saludar()</code></p>
<pre><code class=""language-python"">    print('Hola a todos!!!')
for x in range(3):
    saludar()</code></pre>",5.0,2021-08-28 00:04:20,2021-08-28 00:04:20,111,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,TFSD_0740
1153,1,1,,UNZ_1,"<p><strong>Hardware</strong> es una secuencia de instrucciones que son interpretadas y/o ejecutadas para la gestión, redireccionamiento o modificación de un dato/información o suceso.</p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,31,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_0110
1154,3,1,,UNZ_2,"<p>&amp;space Tiene la tarea de interpretar y ejecutar las instrucciones recibidas del sistema operativo, además de administrar las peticiones realizadas por los usuarios a través de los programas.</p><br><p>&amp;space Dispositivo encargado de resguardar información y en el que se encuentra el sistema operativo. Cuenta con la características de que no pierde la información contenida aunque se desconecte de la alimentación.</p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,31,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZUN_0120
1155,5,1,,UNZ_3,<p>Las computadoras cuentan con dos tipos de dispositivos que interactúan con el usuario de distinta manera: los dispositivos de entrada y salida. Selecciona los dispositivos de salida.</p>,5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,31,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZUN_0140
1156,2,1,,UNZ_4,"<p>En tu trabajo, tienes que realizar un reporte de desempeño del último trimestre, por lo que utilizas &amp;space para redactar el reporte y &amp;space para gestionar los datos y crear gráficos a partir de ellos. Además, utilizas &amp;space para presentar los resultados ante la junta directiva.</p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,32,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista. </p>,DZUN_0210
1157,3,1,,UNZ_5,"<p>&amp;space Navegar a través de documentos electrónicos utilizando diversas herramientas para encontrar información, datos o contenido digital.</p><br><p>&amp;space Analizar la credibilidad y la fiabilidad de las fuentes de datos, información y contenido digital.</p><br><p>&amp;space Organizar, almacenar y recuperar datos, información y contenidos digitales en un entorno estructurado.</p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,2,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZUN_1110
1158,1,1,,UNZ_6,<p>Toda la información que se recolecta de la red puede ser filtrada y ordenada de acuerdo al criterio propio de cada persona.</p>,5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,2,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_1320
1159,2,1,,UNZ_7,"<p>La principal manera de &amp;space en la sociedad de conocimiento actual es por medio de la &amp;space a través de plataformas y medios digitales. Al realizar lo anterior es necesario cumplir con las reglas de &amp;space que describen normas de comportamiento, ya que, el infringir alguna de ellas, repercute en la &amp;space de los colaboradores.</p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,4,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZUN_2110
1160,5,1,,UNZ_8,"<p>Con las tecnologías actuales, es posible otorgar voz a la ciudadanía a través de tecnologías digitales apropiadas, permitiendo compartir cualquier información, contenido o recurso a través de la red acerca de asuntos políticos, culturales y sociales. Lo anterior es un ejemplo de: </p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,4,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZUN_2210
1161,2,1,,UNZ_9,"<p>El proceso de generar nuevo contenido digital es muy simple. Primero, se busca contenido en la red para poder revisarlo y estar al tanto de la actualidad del tema. Lo siguiente es &amp;space a través de la &amp;space ya existente o creación de material desde cero, utilizando herramientas digitales. Por último, hay que publicar el contenido teniendo en cuenta los &amp;space que se aplican tanto para el material que has creado como si utilizaste material de otros creadores, para evitar caer en problemas de restricciones y plagio.</p>",5.0,2021-09-03 17:55:01,2021-09-03 17:55:01,6,0,<p>Lee el siguiente párrafo y completa los espacios en blanco con las palabras que se muestran en la lista.</p>,DZUN_3110
1162,1,1,,UNZ_10,"<p>El hecho de que hayas creado cualquier tipo de contenido propio y original, significa que puede ser publicado en cualquier sitio web, plataforma o red social.</p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,6,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_3120
1163,1,1,,UNZ_11,"<p>Cuando publicas información o contenido original de tu propiedad en cualquier lugar de la red, éste automáticamente cuenta con las licencias de derechos de autor.</p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,8,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_3320
1164,2,1,,UNZ_12,"<p>Imagen 1:<br />
<img src=""URL_SERVER/MEDIA_ZIP/DC21_5_A.jpg"" alt=""alt text"" title=""Imagen 1"" /></p>
<p>Imagen 2:<br />
<img src=""URL_SERVER/MEDIA_ZIP/DC21_5_B.jpg"" alt=""alt text"" title=""Imagen 2"" /></p>
<p>La imagen 1, es un ejemplo de &amp;space el cual se utiliza como una forma de expresar los pasos que va a realizar un programa, de la forma más parecida a un lenguaje de programación; mientras que la imagen 2, muestra un ejemplo de un &amp;space que contiene instrucciones en un lenguaje de programación.</p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,10,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZUN_3410
1165,3,1,,UNZ_13,"<p>&amp;space Conocer las medidas de seguridad y protección, teniendo en cuenta los riesgos y amenazas en ambientes digitales y tener debidamente en cuenta la fiabilidad y privacidad.</p><br><p>&amp;space Entender cómo usar y compartir información de uno mismo y al mismo tiempo poder protegerse a sí mismo y a los demás de los daños.</p><br><p>&amp;space Poder evitar los riesgos para la salud física y psicológica al utilizar las tecnologías digitales.</p><br><p>&amp;space Ser conscientes del impacto ambiental de las tecnologías digitales y su uso.</p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,11,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZUN_4110
1166,2,1,,UNZ_14,"<p>El paso número 1 es navegar en la red para &amp;space a través de la realización de búsquedas, el número 2 es &amp;space en sí para deshechar lo irrelevante de lo que no es. Posteriormente en el paso número 3 es &amp;space con un orden específico para que se encuentre disponible en todo momento.</p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,2,0,"<p>La obtención de información fidedigna conlleva un proceso, descrito en el siguiente párrafo de manera breve. Completa los espacios en blanco con las opciones que se presentan en la lista.</p>",DZUN_1120
1167,5,1,,UNZ_15,"<p>Son ubicaciones alojadas en la red, las cuales contienen información, datos, imágenes, audios y videos que son puestos al alcance de los internautas tras haber realizado un trabajo intelectual para elaborar dichos contenidos. ¿Cuáles de las siguientes opciones son un ejemplo de lo anterior? </p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,3,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZUN_1230
1168,2,1,,UNZ_16,"<p>Es importante tener en cuenta la variedad de tecnologías digitales y comprender los medios de comunicación digital apropiados para un contexto determinado que nos permitan &amp;space con otras personas. Esto nos permite &amp;space datos, información y contenidos digitales con ellas con la finalidad de lograr una &amp;space para co-construir y co-crear nuevo contenido y recursos.</p>",5.0,2021-09-03 17:55:02,2021-09-03 17:55:02,4,0,<p>Lee el siguiente párrafo y completa los espacios en blanco con las palabras que se muestran en la lista.</p>,DZUN_2120
1169,3,1,,UNZ_17,"<p>&amp;space Participar activamente en la sociedad mediante el uso de servicios digitales públicos y privados.</p><br><p>&amp;space Adaptar las estrategias de comunicación, ser conscientes y respetar la diversidad cultural y generacional en los entornos digitales.</p><br><p>&amp;space Proteger la reputación propia, tratando con los datos que uno produce a través de varias herramientas, entornos y servicios digitales.</p>",5.0,2021-09-03 17:55:03,2021-09-03 17:55:03,5,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZUN_2320
1170,1,1,,UNZ_18,<p>La creación de contenidos digitales en diferentes formatos es una manera de expresarse a través de medios digitales y no implica la contribución a la sociedad del conocimiento actual.</p>,5.0,2021-09-03 17:55:03,2021-09-03 17:55:03,6,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_3130
1171,1,1,,UNZ_19,"<p>Debido a diversas leyes, se encuentra prohibido modificar, mejorar e integrar la información y conocimientos existentes para crear contenidos y conocimientos nuevos y originales.</p>",5.0,2021-09-03 17:55:03,2021-09-03 17:55:03,7,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_3220
1172,1,1,,UNZ_20,"<p>El uso de un antivirus instalado en tu computadora personal, te deja exento de las amenazas de robo de información en la red.</p>",5.0,2021-09-03 17:55:03,2021-09-03 17:55:03,9,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZUN_4220
1173,5,1,,UNZ_21,"<p>De las siguientes opciones, selecciona aquellas que permitan describir la solución de un problema como un conjunto de reglas siguiendo un proceso.</p>",5.0,2021-09-03 17:55:03,2021-09-03 17:55:03,33,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZUN_5510
1174,1,1,,DCUN_0011,"<p>Al comprar una computadora u otro dispositivo, el primer paso para utilizarlo es encenderlo. ¿Cuál de los siguientes símbolos deberás buscar para encontrar el botón de encedido? </p>",1.5,2021-09-03 17:56:01,2021-09-03 17:56:01,31,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCUN_0011
1175,1,1,,DCUN_0012,"<p>En una rifa te ganaste una computadora de escritorio, al abrir la caja se encuentran dentro de ella el monitor, CPU y el teclado; pero consideras que te hace falta un componente más.<br />
¿Qué componente te hace falta para que tengas todos los dispositivos completos? </p>",2.5,2021-09-03 17:56:01,2021-09-03 17:56:01,31,2,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCUN_0012
1176,1,1,,DCUN_0013,"<p>Al navegar en tu tablet, te aparece el siguiente mensaje<br />
<strong>Sin Conexión a internet</strong><br />
por lo que debes revisar cuál es el problema; además de revisar la configuración del dispositivo, ¿qué otro componente deberías asegurarte de revisar para solucionar el problema?</p>",4.0,2021-09-03 17:56:01,2021-09-03 17:56:01,31,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCUN_0013
1177,1,1,,DCUN_0014,"<p>Por cuestiones laborales, deberás realizar una videollamada con compañeros de trabajo fuera de la ciudad por lo que necesitas algunos dispositivos para poder realizar la comunicación a distancia. ¿Qué componentes debería tener tu computadora o dispositivo que te permitan hacer una videollamada? </p>",5.0,2021-09-03 17:56:01,2021-09-03 17:56:01,31,4,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCUN_0014
1178,1,1,,DCUN_0015,"<p>Requieres pasar algunos documentos de tu USB a la computadora nueva de tu amigo, pero al conectar el dispositivo se dan cuenta que la computadora no realiza ninguna acción, ésto lo intentan en todos los puertos USB y obtienen la misma respuesta; descartando que pudieran estar dañados, ¿qué es lo que deberían revisar para hacer funcionar los puertos USB? </p>",6.5,2021-09-03 17:56:01,2021-09-03 17:56:01,31,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCUN_0015
1179,1,1,,DCUN_0016,"<p>Al utilizar tu PC o laptop, notas que su temperatura es más alta de lo normal, por lo que consideras que se debe a un sobrecalentamiento, de acuerdo a esto, ¿en qué entidad deberías prestar atención para resolver el problema?  </p>",7.5,2021-09-03 17:56:01,2021-09-03 17:56:01,31,6,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCUN_0016
